E02566,D00011,C00235,9
E02567,D00011,C00227,5
E02568,D00011,C00214,7
E02569,D00011,C00298,4
E02570,D00011,C00010,8
E02571,D00011,C00423,4
E02572,D00011,C00276,6
E02573,D00011,C00254,6
E02574,D00011,C00206,4
E02575,D00011,C00084,4
E02576,D00011,C00297,7
E02577,D00011,C00248,10
E02578,D00011,C00096,6
E02579,D00011,C00077,4
E02580,D00011,C00132,7
E02581,D00011,C00075,10
E02582,D00011,C00025,7
E02583,D00011,C00366,9
E02584,D00011,C00205,5
E02585,D00011,C00217,7
E02586,D00011,C00426,4
E02587,D00011,C00370,10
E02588,D00011,C00180,5
E02589,D00011,C00100,10
E02590,D00011,C00162,5
E02591,D00011,C00147,10
E02592,D00011,C00233,8
E02593,D00011,C00455,8
E02594,D00011,C00262,5
E02595,D00011,C00339,7
E02596,D00011,C00146,8
E02597,D00011,C00062,10
E02598,D00011,C00119,5
E02599,D00011,C00196,10
E02600,D00011,C00179,6
E02601,D00011,C00053,6
E02602,D00011,C00300,6
E02603,D00011,C00357,4
E02604,D00011,C00243,6
E02605,D00011,C00038,7
E02606,D00011,C00430,7
E02607,D00011,C00319,10
E02608,D00011,C00257,10
E02609,D00011,C00192,7
E02610,D00011,C00429,5
E02611,D00011,C00270,8
E02612,D00011,C00244,9
E02613,D00011,C00391,9
E02614,D00011,C00110,7
E02615,D00011,C00212,5
E02616,D00011,C00073,10
E02617,D00011,C00030,8
E02618,D00011,C00079,9
E02619,D00011,C00399,6
E02620,D00011,C00354,7
E02621,D00011,C00000,4
E02622,D00011,C00348,9
E02623,D00011,C00296,10
E02624,D00011,C00418,4
E02625,D00011,C00219,5
E02626,D00011,C00220,8
E02627,D00011,C00324,10
E02628,D00011,C00283,8
E02629,D00011,C00033,5
E02630,D00011,C00071,5
E02631,D00011,C00131,9
E02632,D00011,C00289,4
E02633,D00011,C00095,5
E02634,D00011,C00225,8
E02635,D00011,C00382,7
E02636,D00011,C00189,7
E02637,D00011,C00259,6
E02638,D00011,C00451,8
E02639,D00011,C00394,10
E02640,D00011,C00041,4
E02641,D00011,C00279,6
E02642,D00011,C00182,10
E02643,D00011,C00211,10
E02644,D00011,C00447,10
E02645,D00011,C00271,8
E02646,D00011,C00216,7
E02647,D00011,C00304,6
E02648,D00011,C00126,9
E02649,D00011,C00065,6
E02650,D00011,C00152,10
E02651,D00011,C00056,7
E02652,D00011,C00224,10
E02653,D00011,C00346,7
E02654,D00011,C00108,10
E02655,D00011,C00167,5
E02656,D00011,C00284,7
E02657,D00011,C00273,10
E02658,D00011,C00375,9
E02659,D00011,C00055,6
E02660,D00011,C00046,10
E02661,D00011,C00405,8
E02662,D00011,C00174,9
E02663,D00011,C00168,5
E02664,D00011,C00313,10
E02665,D00011,C00433,8
E02666,D00011,C00378,5
E02667,D00011,C00469,8
E02668,D00011,C00459,6
E02669,D00011,C00293,5
E02670,D00011,C00188,5
E02671,D00011,C00252,4
E02672,D00011,C00012,6
E02673,D00011,C00403,4
E02674,D00011,C00170,6
E02675,D00011,C00441,5
E02676,D00011,C00258,7
E02677,D00011,C00185,9
E02678,D00011,C00145,4
E02679,D00011,C00078,6
E02680,D00011,C00240,5
E02681,D00011,C00138,5
E02682,D00011,C00402,10
E02683,D00011,C00251,4
E02684,D00011,C00245,5
E02685,D00011,C00442,6
E02686,D00011,C00157,6
E02687,D00011,C00032,7
E02688,D00011,C00315,5
E02689,D00011,C00149,5
E02690,D00011,C00460,7
E02691,D00011,C00097,4
E02692,D00011,C00396,6
E02693,D00011,C00408,9
E02694,D00011,C00134,9
E02695,D00011,C00020,7
E02696,D00011,C00365,6
E02697,D00011,C00150,8
E02698,D00011,C00349,4
E02699,D00011,C00166,7
E02700,D00011,C00018,7
E02701,D00011,C00009,9
E02702,D00011,C00178,10
E02703,D00011,C00161,6
E02704,D00011,C00070,5
E02705,D00011,C00117,8
E02706,D00011,C00115,4
E02707,D00011,C00383,6
E02708,D00011,C00416,5
E02709,D00011,C00169,6
E02710,D00011,C00163,8
E02711,D00011,C00389,7
E02712,D00011,C00037,8
E02713,D00011,C00014,9
E02714,D00011,C00282,8
E02715,D00011,C00194,4
E02716,D00011,C00308,9
E02717,D00011,C00329,6
E02718,D00011,C00154,5
E02719,D00011,C00377,7
E02720,D00011,C00177,4
E02721,D00011,C00200,4
E02722,D00011,C00072,10
E02723,D00011,C00350,5
E02724,D00011,C00080,9
E02725,D00011,C00468,7
E02726,D00011,C00098,9
E02727,D00011,C00341,7
E02728,D00011,C00017,6
E02729,D00011,C00445,7
E02730,D00011,C00026,4
E02731,D00011,C00047,9
E02732,D00011,C00231,4
E02733,D00011,C00123,6
E02734,D00011,C00137,5
E02735,D00011,C00435,4
E02736,D00011,C00197,6
E02737,D00011,C00232,8
E02738,D00011,C00309,6
E02739,D00011,C00359,10
E02740,D00011,C00342,6
E02741,D00011,C00086,5
E02742,D00011,C00093,4
E02743,D00011,C00400,6
E02744,D00011,C00264,9
E02745,D00011,C00266,8
E02746,D00011,C00344,9
E02747,D00011,C00474,9
E02748,D00011,C00345,6
E02749,D00011,C00099,10
E02750,D00011,C00057,6
E02751,D00011,C00215,7
E02752,D00011,C00247,5
E02753,D00011,C00463,5
E02754,D00011,C00428,6
E02755,D00011,C00250,7
E02756,D00011,C00202,7
E02757,D00011,C00398,7
E02758,D00011,C00036,10
E02759,D00011,C00171,7
E02760,D00011,C00226,8
E02761,D00011,C00176,8
E02762,D00011,C00462,10
E02763,D00011,C00330,10
E02764,D00011,C00002,10
E02765,D00011,C00464,8
E02766,D00011,C00069,7
E02767,D00011,C00063,4
E02768,D00011,C00031,9
E02769,D00011,C00392,6
E02770,D00011,C00060,6
E02771,D00011,C00327,7
E02772,D00011,C00386,9
E02773,D00011,C00089,10
E02774,D00011,C00221,4
E02775,D00011,C00207,6
E02776,D00011,C00143,8
E02777,D00011,C00410,7
E02778,D00011,C00360,8
E02779,D00011,C00446,5
E02780,D00011,C00204,8
E02781,D00011,C00362,9
E02782,D00011,C00045,4
E02783,D00011,C00140,8
E02784,D00011,C00122,6
E02785,D00011,C00431,4
E02786,D00011,C00133,6
E02787,D00011,C00236,9
E02788,D00011,C00472,8
E02789,D00011,C00052,5
E02790,D00011,C00260,10
E02791,D00011,C00181,9
E02792,D00011,C00277,8
E02793,D00011,C00413,5
E02794,D00011,C00444,6
E02795,D00011,C00356,4
E02796,D00011,C00404,10
E02797,D00011,C00347,9
E02798,D00011,C00409,4
E02799,D00011,C00121,9
E02800,D00011,C00343,10
E02801,D00011,C00111,6
E02802,D00011,C00201,6
E02803,D00011,C00058,5
E02804,D00011,C00322,5
E02805,D00011,C00364,5
E02806,D00011,C00421,7
E02807,D00011,C00241,5
E02808,D00011,C00238,5
E02809,D00011,C00195,10
E02810,D00011,C00411,4
E02811,D00011,C00385,7
E02812,D00011,C00292,6
E02813,D00011,C00458,6
E02814,D00011,C00390,5
E02815,D00011,C00422,4
E02816,D00011,C00102,6
E02817,D00011,C00249,9
E02818,D00011,C00456,7
E02819,D00011,C00148,10
E02820,D00011,C00106,7
E02821,D00011,C00288,7
E02822,D00011,C00470,9
E02823,D00011,C00457,8
E02824,D00011,C00274,10
E02825,D00011,C00144,7
E02826,D00011,C00285,6
E02827,D00011,C00323,6
E02828,D00011,C00295,6
E02829,D00011,C00228,4
E02830,D00011,C00198,7
E02831,D00011,C00164,8
E02832,D00011,C00417,4
E02833,D00011,C00425,9
E02834,D00011,C00317,9
E02835,D00011,C00450,9
E02836,D00011,C00054,7
E02837,D00011,C00015,4
E02838,D00011,C00419,7
E02839,D00011,C00471,8
E02840,D00011,C00278,7
E02841,D00011,C00011,10
E02842,D00011,C00022,5
E02843,D00011,C00363,9
E02844,D00011,C00029,7
E02845,D00011,C00175,9
E02846,D00011,C00291,9
E02847,D00011,C00159,6
E02848,D00011,C00415,7
E02849,D00011,C00076,9
E02850,D00011,C00387,8
E02851,D00011,C00016,10
E02852,D00011,C00424,4
E02853,D00011,C00358,7
E02854,D00011,C00437,9
E02855,D00011,C00237,8
E02856,D00011,C00369,6
E02857,D00011,C00352,10
E02858,D00011,C00420,10
E02859,D00011,C00355,5
E02860,D00011,C00334,6
E02861,D00011,C00256,6
E02862,D00011,C00267,10
E02863,D00011,C00064,8
E02864,D00011,C00004,9
E02865,D00011,C00255,7
E02866,D00011,C00454,8
E02867,D00011,C00101,6
E02868,D00011,C00316,8
E02869,D00011,C00332,9
E02870,D00011,C00373,7
E02871,D00011,C00125,6
E02872,D00011,C00183,7
E02873,D00011,C00253,5
E02874,D00011,C00019,9
E02875,D00011,C00003,10
E02876,D00011,C00443,9
E02877,D00011,C00452,8
E02878,D00011,C00190,4
E02879,D00011,C00199,8
E02880,D00011,C00028,4
E02881,D00011,C00310,9
E02882,D00011,C00044,9
E02883,D00011,C00440,8
E02884,D00011,C00467,6
E02885,D00011,C00035,6
E02886,D00011,C00302,7
E02887,D00011,C00239,5
E02888,D00011,C00116,8
E02889,D00011,C00333,6
E02890,D00011,C00299,9
E02891,D00011,C00139,7
E02892,D00011,C00113,8
E02893,D00011,C00376,10
E02894,D00011,C00337,4
E02895,D00011,C00006,7
E02896,D00011,C00374,9
E02897,D00011,C00135,8
E02898,D00011,C00090,10
E02899,D00011,C00432,10
E02900,D00011,C00466,7
E02901,D00011,C00340,5
E02902,D00011,C00130,5
E02903,D00011,C00187,4
E02904,D00011,C00338,5
E02905,D00011,C00118,4
E02906,D00011,C00061,9
E02907,D00011,C00320,5
E02908,D00011,C00039,6
E02909,D00011,C00158,6
E02910,D00011,C00384,9
E02911,D00011,C00124,6
E02912,D00011,C00081,5
E02913,D00011,C00388,8
E02914,D00011,C00371,10
E02915,D00011,C00449,6
E02916,D00011,C00213,6
E02917,D00011,C00109,6
E02918,D00011,C00406,8
E02919,D00011,C00210,7
E02920,D00011,C00303,4
E02921,D00012,C00100,8
E02922,D00012,C00288,6
E02923,D00012,C00339,8
E02924,D00012,C00356,5
E02925,D00012,C00000,6
E02926,D00012,C00098,10
E02927,D00012,C00474,8
E02928,D00012,C00452,4
E02929,D00012,C00469,6
E02930,D00012,C00290,9
E02931,D00012,C00133,6
E02932,D00012,C00344,6
E02933,D00012,C00029,7
E02934,D00012,C00212,4
E02935,D00012,C00095,9
E02936,D00012,C00414,6
E02937,D00012,C00205,6
E02938,D00012,C00151,10
E02939,D00012,C00453,9
E02940,D00012,C00083,6
E02941,D00012,C00236,4
E02942,D00012,C00036,6
E02943,D00012,C00021,8
E02944,D00012,C00222,9
E02945,D00012,C00198,5
E02946,D00012,C00229,7
E02947,D00012,C00105,10
E02948,D00012,C00197,8
E02949,D00012,C00159,7
E02950,D00012,C00180,5
E02951,D00012,C00275,10
E02952,D00012,C00377,8
E02953,D00012,C00312,5
E02954,D00012,C00316,7
E02955,D00012,C00299,4
E02956,D00012,C00124,4
E02957,D00012,C00359,6
E02958,D00012,C00194,5
E02959,D00012,C00435,10
E02960,D00012,C00154,9
E02961,D00012,C00257,6
E02962,D00012,C00456,9
E02963,D00012,C00049,6
E02964,D00012,C00436,6
E02965,D00012,C00044,4
E02966,D00012,C00310,4
E02967,D00012,C00364,8
E02968,D00012,C00230,4
E02969,D00012,C00145,7
E02970,D00012,C00226,7
E02971,D00012,C00258,4
E02972,D00012,C00107,9
E02973,D00012,C00443,9
E02974,D00012,C00177,7
E02975,D00012,C00033,4
E02976,D00012,C00381,4
E02977,D00012,C00444,5
E02978,D00012,C00319,8
E02979,D00012,C00121,6
E02980,D00012,C00239,5
E02981,D00012,C00003,6
E02982,D00012,C00335,9
E02983,D00012,C00464,7
E02984,D00012,C00342,4
E02985,D00012,C00409,9
E02986,D00012,C00322,8
E02987,D00012,C00269,4
E02988,D00012,C00010,6
E02989,D00012,C00072,8
E02990,D00012,C00413,10
E02991,D00012,C00423,8
E02992,D00012,C00185,10
E02993,D00012,C00241,4
E02994,D00012,C00109,9
E02995,D00012,C00313,4
E02996,D00012,C00249,6
E02997,D00012,C00404,10
E02998,D00012,C00084,5
E02999,D00012,C00174,6
E03000,D00012,C00305,4
E03001,D00012,C00037,5
E03002,D00012,C00043,9
E03003,D00012,C00208,5
E03004,D00012,C00293,9
E03005,D00012,C00114,10
E03006,D00012,C00160,10
E03007,D00012,C00341,8
E03008,D00012,C00007,4
E03009,D00012,C00386,8
E03010,D00012,C00425,8
E03011,D00012,C00396,9
E03012,D00012,C00439,10
E03013,D00012,C00348,8
E03014,D00012,C00363,4
E03015,D00012,C00077,10
E03016,D00012,C00204,5
E03017,D00012,C00005,10
E03018,D00012,C00120,6
E03019,D00012,C00142,7
E03020,D00012,C00401,9
E03021,D00012,C00254,7
E03022,D00012,C00119,5
E03023,D00012,C00028,6
E03024,D00012,C00195,4
E03025,D00012,C00209,6
E03026,D00012,C00403,8
E03027,D00012,C00284,4
E03028,D00012,C00171,9
E03029,D00012,C00065,4
E03030,D00012,C00437,6
E03031,D00012,C00126,9
E03032,D00012,C00178,7
E03033,D00012,C00458,5
E03034,D00012,C00470,4
E03035,D00012,C00022,10
E03036,D00012,C00442,5
E03037,D00012,C00323,7
E03038,D00012,C00013,7
E03039,D00012,C00144,7
E03040,D00012,C00096,5
E03041,D00012,C00291,5
E03042,D00012,C00379,9
E03043,D00012,C00227,6
E03044,D00012,C00196,10
E03045,D00012,C00146,8
E03046,D00012,C00297,5
E03047,D00012,C00091,10
E03048,D00012,C00251,5
E03049,D00012,C00390,5
E03050,D00012,C00211,9
E03051,D00012,C00330,6
E03052,D00012,C00132,7
E03053,D00012,C00169,6
E03054,D00012,C00069,9
E03055,D00012,C00329,10
E03056,D00012,C00002,8
E03057,D00012,C00311,4
E03058,D00012,C00213,6
E03059,D00012,C00388,4
E03060,D00012,C00011,7
E03061,D00012,C00137,5
E03062,D00012,C00368,7
E03063,D00012,C00415,4
E03064,D00012,C00321,5
E03065,D00012,C00018,8
E03066,D00012,C00274,6
E03067,D00012,C00234,6
E03068,D00012,C00015,7
E03069,D00012,C00130,8
E03070,D00012,C00181,4
E03071,D00012,C00190,5
E03072,D00012,C00147,8
E03073,D00012,C00016,10
E03074,D00012,C00296,9
E03075,D00012,C00285,10
E03076,D00012,C00457,9
E03077,D00012,C00298,8
E03078,D00012,C00250,6
E03079,D00012,C00186,7
E03080,D00012,C00277,10
E03081,D00012,C00116,5
E03082,D00012,C00449,7
E03083,D00012,C00267,4
E03084,D00012,C00057,8
E03085,D00012,C00073,4
E03086,D00012,C00240,5
E03087,D00012,C00427,10
E03088,D00012,C00260,5
E03089,D00012,C00071,4
E03090,D00012,C00153,6
E03091,D00012,C00472,9
E03092,D00012,C00399,5
E03093,D00012,C00106,10
E03094,D00012,C00428,9
E03095,D00012,C00138,7
E03096,D00012,C00079,7
E03097,D00012,C00108,7
E03098,D00012,C00032,4
E03099,D00012,C00219,10
E03100,D00012,C00058,9
E03101,D00012,C00183,8
E03102,D00012,C00259,6
E03103,D00012,C00017,5
E03104,D00012,C00035,10
E03105,D00012,C00059,5
E03106,D00012,C00097,4
E03107,D00012,C00340,7
E03108,D00012,C00101,9
E03109,D00012,C00412,6
E03110,D00012,C00286,9
E03111,D00012,C00410,5
E03112,D00012,C00131,8
E03113,D00012,C00063,5
E03114,D00012,C00248,6
E03115,D00012,C00218,4
E03116,D00012,C00184,6
E03117,D00012,C00278,9
E03118,D00012,C00279,8
E03119,D00012,C00164,8
E03120,D00012,C00019,4
E03121,D00012,C00030,5
E03122,D00012,C00268,4
E03123,D00012,C00051,9
E03124,D00012,C00232,9
E03125,D00012,C00463,10
E03126,D00012,C00372,8
E03127,D00012,C00320,6
E03128,D00012,C00104,4
E03129,D00012,C00027,8
E03130,D00012,C00082,5
E03131,D00012,C00068,5
E03132,D00012,C00127,5
E03133,D00012,C00009,7
E03134,D00012,C00080,4
E03135,D00012,C00228,9
E03136,D00012,C00076,9
E03137,D00012,C00099,8
E03138,D00012,C00317,8
E03139,D00012,C00467,5
E03140,D00012,C00123,9
E03141,D00012,C00462,10
E03142,D00012,C00346,4
E03143,D00012,C00261,10
E03144,D00012,C00302,9
E03145,D00012,C00139,8
E03146,D00012,C00451,8
E03147,D00012,C00020,4
E03148,D00012,C00362,9
E03149,D00012,C00004,5
E03150,D00012,C00175,8
E03151,D00012,C00040,5
E03152,D00012,C00055,5
E03153,D00012,C00383,7
E03154,D00012,C00199,8
E03155,D00012,C00086,4
E03156,D00012,C00471,6
E03157,D00012,C00393,4
E03158,D00012,C00438,10
E03159,D00012,C00067,10
E03160,D00012,C00272,7
E03161,D00012,C00378,5
E03162,D00012,C00468,9
E03163,D00012,C00191,6
E03164,D00012,C00216,5
E03165,D00012,C00271,6
E03166,D00012,C00102,6
E03167,D00012,C00450,6
E03168,D00012,C00125,10
E03169,D00012,C00061,4
E03170,D00012,C00056,9
E03171,D00012,C00391,8
E03172,D00012,C00447,4
E03173,D00012,C00006,4
E03174,D00012,C00155,9
E03175,D00012,C00353,9
E03176,D00012,C00157,10
E03177,D00012,C00306,10
E03178,D00012,C00292,6
E03179,D00012,C00252,10
E03180,D00012,C00122,6
E03181,D00012,C00326,4
E03182,D00012,C00193,5
E03183,D00012,C00024,10
E03184,D00012,C00203,5
E03185,D00012,C00143,10
E03186,D00012,C00387,9
E03187,D00012,C00314,9
E03188,D00012,C00207,9
E03189,D00012,C00243,9
E03190,D00012,C00332,7
E03191,D00012,C00233,5
E03192,D00012,C00089,10
E03193,D00012,C00225,7
E03194,D00012,C00360,4
E03195,D00012,C00417,4
E03196,D00012,C00303,6
E03197,D00012,C00167,7
E03198,D00012,C00253,7
E03199,D00012,C00220,9
E03200,D00012,C00382,4
E03201,D00012,C00041,5
E03202,D00012,C00419,8
E03203,D00012,C00001,10
E03204,D00012,C00324,10
E03205,D00012,C00424,5
E03206,D00012,C00370,9
E03207,D00012,C00245,4
E03208,D00012,C00445,10
E03209,D00012,C00136,9
E03210,D00012,C00350,6
E03211,D00012,C00046,4
E03212,D00012,C00300,8
E03213,D00012,C00188,9
E03214,D00012,C00166,10
E03215,D00012,C00052,8
E03216,D00012,C00093,8
E03217,D00012,C00112,5
E03218,D00012,C00214,6
E03219,D00012,C00384,5
E03220,D00012,C00048,10
E03221,D00012,C00182,6
E03222,D00012,C00210,10
E03223,D00012,C00110,6
E03224,D00012,C00376,9
E03225,D00012,C00351,6
E03226,D00012,C00256,5
E03227,D00012,C00349,8
E03228,D00012,C00026,5
E03229,D00012,C00150,5
E03230,D00012,C00408,8
E03231,D00012,C00347,7
E03232,D00012,C00262,5
E03233,D00012,C00420,8
E03234,D00012,C00366,6
E03235,D00012,C00407,8
E03236,D00012,C00031,5
E03237,D00012,C00173,4
E03238,D00012,C00308,6
E03239,D00012,C00281,6
E03240,D00012,C00406,8
E03241,D00012,C00266,10
E03242,D00012,C00466,10
E03243,D00012,C00129,6
E03244,D00012,C00090,5
E03245,D00012,C00395,9
E03246,D00012,C00242,6
E03247,D00012,C00446,9
E03248,D00012,C00328,6
E03249,D00012,C00460,10
E03250,D00012,C00135,6
E03251,D00012,C00327,8
E03252,D00012,C00309,9
E03253,D00012,C00405,8
E03254,D00012,C00264,4
E03255,D00012,C00365,8
E03256,D00012,C00400,4
E03257,D00012,C00433,7
E03258,D00012,C00074,8
E03259,D00012,C00334,10
E03260,D00012,C00237,9
E03261,D00012,C00014,9
E03262,D00012,C00338,6
E03263,D00012,C00343,5
E03264,D00012,C00201,10
E03265,D00012,C00161,10
E03266,D00012,C00385,5
E03267,D00012,C00162,4
E03268,D00012,C00369,10
E03269,D00012,C00189,10
E03270,D00012,C00140,7
E03271,D00012,C00304,5
E03272,D00012,C00333,10
E03273,D00012,C00398,4
E03274,D00012,C00255,8
E03275,D00012,C00430,4
E03276,D00012,C00008,5
E03277,D00012,C00060,10
E03278,D00012,C00149,6
E03279,D00012,C00432,6
E03280,D00012,C00053,4
E03281,D00012,C00070,4
E03282,D00012,C00280,9
E03283,D00012,C00294,6
E03284,D00012,C00078,9
E03285,D00012,C00265,5
E03286,D00012,C00352,4
E03287,D00012,C00075,4
E03288,D00012,C00454,6
E03289,D00012,C00295,5
E03290,D00012,C00418,5
E03291,D00012,C00431,4
E03292,D00012,C00411,5
E03293,D00012,C00202,6
E03294,D00012,C00179,5
E03295,D00012,C00373,5
E03296,D00012,C00389,5
E03297,D00012,C00038,10
E03298,D00012,C00115,5
E03299,D00012,C00244,8
E03300,D00012,C00088,5
E03301,D00012,C00215,5
E03302,D00012,C00223,10
E03303,D00012,C00064,9
E03304,D00012,C00012,7
E03305,D00012,C00402,9
E03306,D00012,C00148,6
E03307,D00012,C00325,4
E03308,D00012,C00081,9
E03309,D00012,C00165,7
E03310,D00012,C00246,9
E03311,D00012,C00238,10
E03312,D00012,C00421,9
E03313,D00012,C00345,6
E03314,D00012,C00235,5
E03315,D00012,C00023,9
E03316,D00012,C00273,6
E03317,D00012,C00416,9
E03318,D00012,C00473,9
E03319,D00012,C00331,7
E03320,D00012,C00039,6
E03321,D00012,C00163,10
E03322,D00012,C00380,6
E03323,D00012,C00224,9
E03324,D00012,C00367,7
E03325,D00012,C00087,8
E03326,D00012,C00045,9
E03327,D00012,C00429,6
E03328,D00012,C00156,9
E03329,D00012,C00103,4
E03330,D00012,C00426,5
E03331,D00012,C00301,5
E03332,D00012,C00361,8
E03333,D00012,C00128,10
E03334,D00012,C00092,9
E03335,D00012,C00287,5
E03336,D00012,C00289,10
E03337,D00012,C00152,6
E03338,D00012,C00113,6
E03339,D00012,C00141,8
E03340,D00012,C00337,10
E03341,D00012,C00371,9
E03342,D00012,C00355,5
E03343,D00012,C00170,7
E03344,D00012,C00440,10
E03345,D00012,C00206,5
E03346,D00012,C00270,6
E03347,D00012,C00276,10
E03348,D00012,C00282,10
E03349,D00012,C00358,5
E03350,D00012,C00062,7
E03351,D00012,C00231,10
E03352,D00012,C00394,4
E03353,D00012,C00187,5
E03354,D00012,C00263,6
E03355,D00012,C00050,9
E03356,D00012,C00434,7
E03357,D00012,C00397,9
E03358,D00012,C00066,8
E03359,D00012,C00374,5
E03360,D00012,C00158,6
E03361,D00012,C00354,4
E03362,D00012,C00221,6
E03363,D00012,C00200,9
E03364,D00013,C00156,5
E03365,D00013,C00017,4
E03366,D00013,C00137,8
E03367,D00013,C00070,10
E03368,D00013,C00360,7
E03369,D00013,C00294,10
E03370,D00013,C00004,7
E03371,D00013,C00405,4
E03372,D00013,C00110,10
E03373,D00013,C00235,5
E03374,D00013,C00200,6
E03375,D00013,C00012,5
E03376,D00013,C00350,4
E03377,D00013,C00268,9
E03378,D00013,C00463,8
E03379,D00013,C00425,5
E03380,D00013,C00064,6
E03381,D00013,C00152,5
E03382,D00013,C00197,10
E03383,D00013,C00091,9
E03384,D00013,C00446,10
E03385,D00013,C00329,7
E03386,D00013,C00474,8
E03387,D00013,C00181,4
E03388,D00013,C00022,10
E03389,D00013,C00115,7
E03390,D00013,C00195,5
E03391,D00013,C00351,6
E03392,D00013,C00021,9
E03393,D00013,C00084,4
E03394,D00013,C00231,7
E03395,D00013,C00003,8
E03396,D00013,C00221,8
E03397,D00013,C00312,6
E03398,D00013,C00430,6
E03399,D00013,C00436,7
E03400,D00013,C00052,4
E03401,D00013,C00055,9
E03402,D00013,C00277,5
E03403,D00013,C00466,4
E03404,D00013,C00321,8
E03405,D00013,C00338,6
E03406,D00013,C00128,10
E03407,D00013,C00097,10
E03408,D00013,C00411,4
E03409,D00013,C00166,5
E03410,D00013,C00399,8
E03411,D00013,C00008,6
E03412,D00013,C00473,9
E03413,D00013,C00213,6
E03414,D00013,C00083,5
E03415,D00013,C00302,5
E03416,D00013,C00176,9
E03417,D00013,C00426,10
E03418,D00013,C00419,9
E03419,D00013,C00376,5
E03420,D00013,C00243,6
E03421,D00013,C00124,6
E03422,D00013,C00459,6
E03423,D00013,C00121,8
E03424,D00013,C00023,8
E03425,D00013,C00053,9
E03426,D00013,C00337,8
E03427,D00013,C00033,9
E03428,D00013,C00344,7
E03429,D00013,C00188,7
E03430,D00013,C00259,7
E03431,D00013,C00191,10
E03432,D00013,C00457,9
E03433,D00013,C00362,8
E03434,D00013,C00404,5
E03435,D00013,C00206,5
E03436,D00013,C00211,5
E03437,D00013,C00095,6
E03438,D00013,C00286,7
E03439,D00013,C00038,8
E03440,D00013,C00205,7
E03441,D00013,C00193,6
E03442,D00013,C00342,5
E03443,D00013,C00276,5
E03444,D00013,C00186,8
E03445,D00013,C00471,8
E03446,D00013,C00214,5
E03447,D00013,C00332,4
E03448,D00013,C00030,9
E03449,D00013,C00087,4
E03450,D00013,C00423,9
E03451,D00013,C00029,6
E03452,D00013,C00036,7
E03453,D00013,C00439,6
E03454,D00013,C00000,6
E03455,D00013,C00224,6
E03456,D00013,C00233,6
E03457,D00013,C00150,7
E03458,D00013,C00251,10
E03459,D00013,C00223,6
E03460,D00013,C00440,7
E03461,D00013,C00444,6
E03462,D00013,C00385,5
E03463,D00013,C00319,7
E03464,D00013,C00450,6
E03465,D00013,C00090,6
E03466,D00013,C00249,6
E03467,D00013,C00470,9
E03468,D00013,C00216,10
E03469,D00013,C00046,4
E03470,D00013,C00009,6
E03471,D00013,C00460,7
E03472,D00013,C00207,5
E03473,D00013,C00283,8
E03474,D00013,C00163,5
E03475,D00013,C00157,4
E03476,D00013,C00151,9
E03477,D00013,C00377,9
E03478,D00013,C00266,5
E03479,D00013,C00422,4
E03480,D00013,C00126,5
E03481,D00013,C00434,6
E03482,D00013,C00185,9
E03483,D00013,C00420,6
E03484,D00013,C00379,5
E03485,D00013,C00106,6
E03486,D00013,C00011,8
E03487,D00013,C00229,4
E03488,D00013,C00371,7
E03489,D00013,C00051,7
E03490,D00013,C00182,5
E03491,D00013,C00315,9
E03492,D00013,C00082,7
E03493,D00013,C00136,6
E03494,D00013,C00267,8
E03495,D00013,C00141,6
E03496,D00013,C00451,8
E03497,D00013,C00297,6
E03498,D00013,C00418,10
E03499,D00013,C00101,8
E03500,D00013,C00114,10
E03501,D00013,C00262,8
E03502,D00013,C00284,4
E03503,D00013,C00133,4
E03504,D00013,C00316,5
E03505,D00013,C00058,9
E03506,D00013,C00454,5
E03507,D00013,C00306,6
E03508,D00013,C00144,5
E03509,D00013,C00290,6
E03510,D00013,C00372,9
E03511,D00013,C00057,4
E03512,D00013,C00395,9
E03513,D00013,C00209,5
E03514,D00013,C00252,6
E03515,D00013,C00270,5
E03516,D00013,C00304,9
E03517,D00013,C00394,8
E03518,D00013,C00169,9
E03519,D00013,C00325,6
E03520,D00013,C00333,9
E03521,D00013,C00236,4
E03522,D00013,C00096,10
E03523,D00013,C00076,9
E03524,D00013,C00069,7
E03525,D00013,C00358,4
E03526,D00013,C00001,10
E03527,D00013,C00061,6
E03528,D00013,C00339,5
E03529,D00013,C00164,10
E03530,D00013,C00343,8
E03531,D00013,C00352,4
E03532,D00013,C00131,5
E03533,D00013,C00369,10
E03534,D00013,C00415,10
E03535,D00013,C00099,4
E03536,D00013,C00254,9
E03537,D00013,C00065,10
E03538,D00013,C00378,5
E03539,D00013,C00187,6
E03540,D00013,C00313,5
E03541,D00013,C00412,4
E03542,D00013,C00278,8
E03543,D00013,C00153,9
E03544,D00013,C00285,4
E03545,D00013,C00062,4
E03546,D00013,C00280,6
E03547,D00013,C00311,7
E03548,D00013,C00196,10
E03549,D00013,C00417,9
E03550,D00013,C00183,10
E03551,D00013,C00045,7
E03552,D00013,C00387,6
E03553,D00013,C00066,4
E03554,D00013,C00077,7
E03555,D00013,C00160,8
E03556,D00013,C00265,10
E03557,D00013,C00365,7
E03558,D00013,C00443,8
E03559,D00013,C00054,8
E03560,D00013,C00040,9
E03561,D00013,C00219,7
E03562,D00013,C00063,10
E03563,D00013,C00074,5
E03564,D00013,C00367,7
E03565,D00013,C00407,9
